2025-01-31 17:00:11,564 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:11,567 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:11,567 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:11,687 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:11,691 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:11,691 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:11,918 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:11,923 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:11,924 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:12,203 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:12,207 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:12,207 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:12,285 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:12,289 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:12,289 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:12,405 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:12,409 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:12,409 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:12,488 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:12,493 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:12,493 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:16,667 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:16,672 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:16,672 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:17,584 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:17,587 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:17,587 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:17,715 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:17,719 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:17,719 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:19,465 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:19,470 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:19,470 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:20,544 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:20,549 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:20,549 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:20,563 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:20,566 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:20,566 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:21,952 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:21,955 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:21,955 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:25,373 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:25,882 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:25,882 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:32,075 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:32,078 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:32,078 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:33,234 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:33,238 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:33,238 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:34,107 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:34,114 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:34,115 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
